run-number, ticks, turtle-id, opinion
0, 1, 252, 0.6260830266348412
0, 1, 173, 0.5532185551218178
0, 1, 101, 0.0648754082133933
0, 1, 281, 0.07482727047006035
0, 1, 129, 0.09740009853314745
0, 1, 24, 0.09801066159593877
0, 1, 8, 0.2630523292283993
0, 1, 285, 0.10998471822217981
0, 1, 38, 0.41650129186584206
0, 1, 47, 0.3301677650796617
0, 1, 5, -0.6289447301142017
0, 1, 295, 0.36452941349747414
0, 1, 96, 0.0416550468475721
0, 1, 110, 0.556994436272544
0, 1, 133, -0.5027466005183245
0, 1, 78, 0.03585759438859236
0, 1, 33, -0.3136352018001935
0, 1, 43, 0.08872198131304287
0, 1, 170, 0.5389995260498472
0, 1, 35, -0.030961094715874774
0, 1, 51, 0.41504624267175033
0, 1, 258, -0.3559652559262649
0, 1, 278, -0.006318933763106924
0, 1, 15, -0.005736241740183147
0, 1, 19, 0.3186523808329144
0, 1, 63, 0.6657785072042259
0, 1, 71, 0.5050021168371415
0, 1, 102, 0.020546774491734622
0, 1, 92, 0.38566571589984466
0, 1, 138, 0.10756071598437135
0, 1, 123, 0.08972904538722966
0, 1, 89, 0.41618594605344356
0, 1, 84, -0.05430818071194212
0, 1, 286, 0.0029991116522961785
0, 1, 74, -0.1716768849918252
0, 1, 193, -0.35723481975095284
0, 1, 148, -0.08756335380710892
0, 1, 59, 0.650853261421627
0, 1, 194, 0
0, 1, 168, -0.02158503462128797
0, 1, 81, 0.4294338419378363
0, 1, 2, 0.7022905610899466
0, 1, 202, 0.5025978445716398
0, 1, 259, 0.5309697888869266
0, 1, 45, 0.4029384778541504
0, 1, 34, -0.018607252330035837
0, 1, 67, 0.11103181660993544
0, 1, 204, 0.4643502679865612
0, 1, 111, -0.4492341903609726
0, 1, 105, 0.5060955577951795
0, 1, 17, -0.10937189234532485
0, 1, 255, -0.8932143795385069
0, 1, 20, 0.034476777750750705
0, 1, 176, 0.13388763100465462
0, 1, 244, 0.021618619460417127
0, 1, 22, 0.32284886346966996
0, 1, 247, 0.03275860101693845
0, 1, 132, 0.5593199391680062
0, 1, 124, -0.9941674499562654
0, 1, 61, 0.2137401983263241
0, 1, 28, 0.41606161885023013
0, 1, 288, 0.08231285805339941
0, 1, 224, 0.2680056188919373
0, 1, 76, -0.2954701879029323
0, 1, 266, -0.3516351886023922
0, 1, 234, 0.495173852224059
0, 1, 240, 0.07112188575221808
0, 1, 271, 0.08081853509832057
0, 1, 282, 0.5256381079613386
0, 1, 191, -0.06690936237911879
0, 1, 211, 0.03651492852234923
0, 1, 95, -0.05527711740514455
0, 1, 166, 0.010973605656183702
0, 1, 25, 0.13340651144161833
0, 1, 56, -0.6286352419239915
0, 1, 213, 0.9481038797968124
0, 1, 112, -0.9167858801473641
0, 1, 160, -0.0772902879610746
0, 1, 91, 0.8092873219101285
0, 1, 159, -0.08557877932605956
0, 1, 182, 0.043885871762227247
0, 1, 298, 0.3148038057083667
0, 1, 188, -0.32436367459881776
0, 1, 108, -0.7884674750311913
0, 1, 253, 0.6212441492277815
0, 1, 297, -0.58243131510733
0, 1, 136, -0.5672919680886335
0, 1, 68, 0.4559094944965242
0, 1, 275, 0.010203025588864946
0, 1, 151, 0.36046019218620395
0, 1, 207, 0.49165021469932785
0, 1, 277, -0.7488700109592246
0, 1, 23, 0.9225098660487194
0, 1, 299, 0.04079629193597425
0, 1, 267, 0.5709213228194933
0, 1, 293, 0.3534471591026854
0, 1, 187, -0.05433146602305569
0, 1, 10, 0.18177935871482717
0, 1, 113, 0.5897549636922124
0, 1, 29, 0.0416550468475721
0, 1, 235, -0.18222637602521327
0, 1, 223, 0.05210649160414341
0, 1, 145, 0.4795497800079403
0, 1, 174, -0.7604253069561496
0, 1, 140, 0.5138469250309112
0, 1, 6, 0.5317361732310701
0, 1, 221, 0.8507988052616253
0, 1, 203, -0.3229068809861604
0, 1, 52, -0.23876957703958476
0, 1, 177, 0.3974250010627666
0, 1, 201, 0.002358326374729783
0, 1, 155, 0.26881091310710775
0, 1, 98, 0.3300501581534412
0, 1, 154, 0.2326621936078795
0, 1, 242, 0.03948556567714152
0, 1, 222, 2.7630554709480448E-5
0, 1, 171, 0.4762147085418476
0, 1, 153, 0.4655593130913722
0, 1, 107, -0.1596104843680869
0, 1, 90, 0.08276253677074329
0, 1, 200, 0.059379700044005584
0, 1, 44, 0.6761138129961921
0, 1, 272, 0.9568017236323847
0, 1, 249, 0.5346764972455879
0, 1, 128, 0.185873463260542
0, 1, 130, 0.3920875078729183
0, 1, 79, 0.0394196459930911
0, 1, 227, 0.038421440339214796
0, 1, 106, 0.45931516921041127
0, 1, 291, 0.14015219531443035
0, 1, 87, -1
0, 1, 149, -0.21101343598143063
0, 1, 134, 0.5388649667307089
0, 1, 94, 0.2798947375202607
0, 1, 165, -0.1873290856132912
0, 1, 245, 0.09610322641160216
0, 1, 99, -0.4479062735966382
0, 1, 292, 0.039136497410768994
0, 1, 77, 0.6329847374672022
0, 1, 296, -0.4540287936088024
0, 1, 143, 0.5255522182540494
0, 1, 161, 0.26829962694389003
0, 1, 75, 0.6069743301144822
0, 1, 186, 0.48518343714368906
0, 1, 248, -0.7637898085356878
0, 1, 196, 0.5508404843260896
0, 1, 16, 0.034853119536355386
0, 1, 163, 0.0374811503107371
0, 1, 62, -0.19704339844379876
0, 1, 7, -0.17356249340290836
0, 1, 184, 0.5309940662563571
0, 1, 197, 0.025170710077810042
0, 1, 11, 0.23178370437469675
0, 1, 39, -0.19270987258467898
0, 1, 210, 0.8965546802328499
0, 1, 289, 0.3621530311887207
0, 1, 198, 0.28360399063869635
0, 1, 119, 0.5936974611420632
0, 1, 254, 0.44713850807784117
0, 1, 32, -0.2882518922094456
0, 1, 250, 0.28639771404926345
0, 1, 162, -0.10756914803665758
0, 1, 167, 0.31194438744100256
0, 1, 85, -0.24111602337844382
0, 1, 284, 0.396686895850062
0, 1, 238, 0.9655072307337241
0, 1, 37, 0.027538899898386447
0, 1, 157, 0.5746372224323769
0, 1, 83, 0.05087832617726138
0, 1, 256, 0.42165455630069165
0, 1, 104, 0.003138658852680179
0, 1, 263, 0.2979413843016916
0, 1, 218, -0.7903471372380735
0, 1, 265, 0.3147430202229411
0, 1, 183, 0.014015610318745694
0, 1, 55, 0.18399269736111332
0, 1, 116, 0.030501177533734682
0, 1, 88, 0.4971711752692099
0, 1, 287, -0.17394077972985106
0, 1, 150, 0.04120738097784496
0, 1, 122, -0.5483331213515995
0, 1, 195, -0.7224394606487985
0, 1, 225, -0.003934834151171424
0, 1, 180, -0.8234977549955693
0, 1, 290, 0.563358904866951
0, 1, 158, 0.8338691444542923
0, 1, 13, -0.5554601614890299
0, 1, 270, -0.05602195490992341
0, 1, 239, -0.09321913364716367
0, 1, 1, 0.7042391327024566
0, 1, 60, 0.04166169164280254
0, 1, 231, 0.3144184690932682
0, 1, 280, 0.5456967424575615
0, 1, 65, -0.1822984246077645
0, 1, 26, 0.46580393892718314
0, 1, 220, 0.12637361008686226
0, 1, 246, -0.47017325979796654
0, 1, 185, 0.41471409219172817
0, 1, 283, 0.6687950834739902
0, 1, 135, -0.5859993791585408
0, 1, 206, 0
0, 1, 260, 0.2999640286783546
0, 1, 48, 0.03508621849265851
0, 1, 279, -0.2629444784584619
0, 1, 208, 0.2178733121408466
0, 1, 127, 0.30123119701610623
0, 1, 152, 0
0, 1, 257, 0.3449283753801792
0, 1, 64, 0.3445538791665271
0, 1, 137, 0.840377092870008
0, 1, 268, 0.469464940031351
0, 1, 93, 0.06415144361720443
0, 1, 261, 0.3930823166648427
0, 1, 117, 0.8465909278356185
0, 1, 72, 0.9490708790293059
0, 1, 189, 0.55249489625602
0, 1, 103, 0.11379142250656121
0, 1, 115, 0.5020646020645566
0, 1, 41, 0.4228670475117692
0, 1, 229, 0.26874034796678115
0, 1, 179, 0.19882533120970985
0, 1, 219, 0.5860191236347954
0, 1, 21, 0.261388624854645
0, 1, 215, -0.04423928666459507
0, 1, 156, 0.8402925282359359
0, 1, 40, -0.36427541265662355
0, 1, 172, 0.5161122730708418
0, 1, 139, -0.2176473263961994
0, 1, 237, 0.6584711271354416
0, 1, 262, -0.3230323195653301
0, 1, 100, -0.9913429060398804
0, 1, 46, 0.324186380317381
0, 1, 50, -0.33187799346067437
0, 1, 126, -0.22785393823092281
0, 1, 27, 0.3272430994727329
0, 1, 0, 0
0, 1, 216, 0.9098074388154641
0, 1, 230, 0.07837522175645048
0, 1, 125, -0.0266625272739309
0, 1, 114, 0.58693804318974
0, 1, 49, -0.3190522947602519
0, 1, 57, 0.9120353978647412
0, 1, 147, 0.8430410311306317
0, 1, 228, -0.07237636584207567
0, 1, 269, 0.06025254337945422
0, 1, 175, -0.1684116352170599
0, 1, 70, 0.6356581957334115
0, 1, 217, -0.23440782713418853
0, 1, 9, 0.9794743340475232
0, 1, 142, -0.1390556809602897
0, 1, 31, 0
0, 1, 190, -0.09917999555523752
0, 1, 181, 0.17091559323571165
0, 1, 264, -0.01474304144706641
0, 1, 4, 0.36886486007025787
0, 1, 86, -0.2742494928156064
0, 1, 276, -0.13761760673170884
0, 1, 97, 0.6272986647051981
0, 1, 199, 0.47920560052947925
0, 1, 243, 0.38388745097340504
0, 1, 36, 0.2211395603722213
0, 1, 233, 0.3889773387135154
0, 1, 251, 0.8440596004978822
0, 1, 3, 0.9945855048233119
0, 1, 236, -0.5308128033958659
0, 1, 80, 0.13868767656654565
0, 1, 18, 0.7258842804523479
0, 1, 214, 0.6704937264613959
0, 1, 82, 0
0, 1, 53, 0.2700902698363493
0, 1, 30, -0.0024230307733171946
0, 1, 212, 0.06723620569784992
0, 1, 14, -0.06247416050054714
0, 1, 144, 0.20621333950373835
0, 1, 192, 0.5064672433089521
0, 1, 118, -0.001720394614278302
0, 1, 42, 0.8541264080928836
0, 1, 131, 0.7038776109180099
0, 1, 274, 0.0011782362368166004
0, 1, 205, 0.38773909903385306
0, 1, 178, 0.01708822378488238
0, 1, 294, 0
0, 1, 241, -0.47536415227964235
0, 1, 54, 0.03610295155182228
0, 1, 12, 0.812625286051901
0, 1, 169, 0.4501672675590903
0, 1, 164, -0.06565236908542721
0, 1, 109, 0.16701146134141526
0, 1, 73, -0.4421530003738229
0, 1, 226, -0.40165792140112666
0, 1, 273, -0.12625500639468423
0, 1, 121, 0.12194193118399595
0, 1, 141, 0.009641682470057578
0, 1, 146, 0.3720522374666888
0, 1, 209, 0.44774105536458586
0, 1, 58, 0.12403716153473818
0, 1, 120, 0.08811507789672976
0, 1, 232, 0.5437138993864431
0, 1, 66, 0.48128364031386617
0, 1, 69, 0.021937165217539616
0, 1460, 124, 0.19173491485081107
0, 1460, 47, 0.19174860825976053
0, 1460, 208, 0.1917238273175431
0, 1460, 34, 0.19172359823043808
0, 1460, 139, 0.19174796240727845
0, 1460, 138, 0.19173659065145424
0, 1460, 83, 0.19174863189899313
0, 1460, 183, 0.19173255656543828
0, 1460, 55, 0.19172217178914966
0, 1460, 14, 0.19172827802613757
0, 1460, 190, 0.1917340097481773
0, 1460, 53, 0.19172385647037482
0, 1460, 263, 0.19173390559369022
0, 1460, 248, 0.19172786407251796
0, 1460, 177, 0.19173896959260447
0, 1460, 94, 0.1917374586504374
0, 1460, 227, 0.19173279722802553
0, 1460, 102, 0.19175089557782976
0, 1460, 32, 0.19174254221536388
0, 1460, 180, 0.1917375747139684
0, 1460, 233, 0.19174412282495581
0, 1460, 230, 0.19175036137083845
0, 1460, 38, 0.19173377377508272
0, 1460, 220, 0.1917236264883876
0, 1460, 99, 0.19173671349558244
0, 1460, 118, 0.19172234116891804
0, 1460, 244, 0.1917223967027856
0, 1460, 299, 0.19173980598505452
0, 1460, 192, 0.19174269762292814
0, 1460, 209, 0.19173299990996143
0, 1460, 79, 0.19172987764736246
0, 1460, 240, 0.19174982328351015
0, 1460, 135, 0.19174839348737344
