run-number, ticks, turtle-id, opinion
0, 1, 150, -0.4722423790698639
0, 1, 219, 0.40421637665910815
0, 1, 132, -0.8043249837149805
0, 1, 238, 0.19237260125759173
0, 1, 240, -0.064446603947607
0, 1, 103, 0.005496547541795467
0, 1, 290, 0.2044646479904966
0, 1, 269, -0.46035314943146255
0, 1, 175, 0.6167231471685606
0, 1, 285, 0.1289913733447573
0, 1, 217, 0.6263417186546146
0, 1, 68, 0.6235610211900215
0, 1, 167, 0
0, 1, 81, 0.9885332747604536
0, 1, 279, 0.2950821912776968
0, 1, 23, -0.08159838701649512
0, 1, 184, 0.6940415019974089
0, 1, 119, -0.18543954473644592
0, 1, 192, 0.22679811207896602
0, 1, 105, 0.2868172016921486
0, 1, 24, 0.9795930434823924
0, 1, 77, -0.3564608649996142
0, 1, 104, 0
0, 1, 206, 0.1591622392343517
0, 1, 282, 0.03398094649591003
0, 1, 161, -0.016540833280238268
0, 1, 82, -0.6946784896110865
0, 1, 260, -0.2219956172937562
0, 1, 172, 0.026806199151717607
0, 1, 95, 0.21969637862637648
0, 1, 299, -0.015281698880038726
0, 1, 186, 0.5808162094906636
0, 1, 289, -0.009258036430761958
0, 1, 28, 0.5258806987106388
0, 1, 204, 0.4916177516312516
0, 1, 244, -0.027483431766411583
0, 1, 169, 0.04152486090313305
0, 1, 257, -0.1072923670436576
0, 1, 163, 0.005295729941578162
0, 1, 94, 0.00425390083157462
0, 1, 266, 0.06829012588117461
0, 1, 7, 0.056049525526492866
0, 1, 42, 0.023480708285243353
0, 1, 233, 0.04152486090313305
0, 1, 5, 0.12363049707488735
0, 1, 188, 0.19838145779552216
0, 1, 93, 0.9082151717669532
0, 1, 101, -0.07041222086461171
0, 1, 43, 0.03789379122007269
0, 1, 207, 0.42447171119826055
0, 1, 170, 0.9347505076208671
0, 1, 148, 0.570047216599178
0, 1, 162, -0.013210309512146683
0, 1, 271, 0.30017529780919894
0, 1, 193, 0.06997915247947531
0, 1, 110, -0.0022084640073637973
0, 1, 195, 0.07209998210563415
0, 1, 220, -0.5483247590652817
0, 1, 17, 0.03952205505488837
0, 1, 261, -0.08677909661807677
0, 1, 242, 0.0703255857332135
0, 1, 191, 0.0585128277175182
0, 1, 262, -0.07202212267935086
0, 1, 123, 0.030389052421453858
0, 1, 203, 0.035105668084163516
0, 1, 138, -0.4225541485568776
0, 1, 194, -0.20199248374576387
0, 1, 32, 0.001991215972129746
0, 1, 272, -0.03755465573634215
0, 1, 147, 0.032989277884690645
0, 1, 205, 0.08095349639145974
0, 1, 36, 0.06108626040712142
0, 1, 246, 0.5512739756991775
0, 1, 276, -0.8125009325760435
0, 1, 116, 0.0385028371543741
0, 1, 4, -0.5282352798760941
0, 1, 223, 0.7166634412064934
0, 1, 295, -0.026150344476274644
0, 1, 30, 0.2708918875351002
0, 1, 134, 0.5487632758021129
0, 1, 78, 0.016083335179241688
0, 1, 15, -0.08243682759216785
0, 1, 239, -0.0504182292088656
0, 1, 111, -0.19884274110755432
0, 1, 60, 0.5557777175758741
0, 1, 157, 0.20440945584445613
0, 1, 275, -0.03203652335619836
0, 1, 180, 0.004555115906887425
0, 1, 115, -0.19559287260478372
0, 1, 292, -0.8176782285527024
0, 1, 90, -0.4851369985772165
0, 1, 211, -0.8278758896913689
0, 1, 102, 0.4434696434833093
0, 1, 140, -0.06485010796380225
0, 1, 144, 0.9199127856118046
0, 1, 135, 0.3406758539382054
0, 1, 243, -0.0031485635127432993
0, 1, 71, 0.6002632473035198
0, 1, 91, 0.25803195076212393
0, 1, 152, -0.12651261242446418
0, 1, 79, 0.005605248587095945
0, 1, 31, 0.10795793141693383
0, 1, 245, 0.38656424871025125
0, 1, 39, 0.05218235446834379
0, 1, 11, -0.008444546525808783
0, 1, 178, 0.013893395589879481
0, 1, 69, 0.28590872741009127
0, 1, 67, 0.04861371442296893
0, 1, 0, -0.08157135073874541
0, 1, 107, 0.26742816228466115
0, 1, 227, 0.17828171871852172
0, 1, 197, -0.03185226635448072
0, 1, 114, 0.356557123132313
0, 1, 25, 0.7852686946983554
0, 1, 109, -0.6050707208444359
0, 1, 210, 0.5107785013338111
0, 1, 268, 0.1522359493468267
0, 1, 181, 0.5771026315848833
0, 1, 58, 0.018540940243144816
0, 1, 259, 0.9716076932378885
0, 1, 126, 0.5182459149686927
0, 1, 127, -0.370487579946359
0, 1, 249, 0.2866974881764836
0, 1, 99, -0.8013789499088408
0, 1, 56, 0
0, 1, 199, 0.027420052431810456
0, 1, 20, -0.27498233024000873
0, 1, 213, -0.03053120539314684
0, 1, 21, 0.4708309310878504
0, 1, 146, -0.18212161733905358
0, 1, 294, 0.24418713067092207
0, 1, 45, -0.41766568325824993
0, 1, 38, 0.03245328914897357
0, 1, 143, 0.4690705780506147
0, 1, 168, 0.4566035495333699
0, 1, 83, -0.07681381735083388
0, 1, 177, 0.5023759644569882
0, 1, 241, -0.047822208902544294
0, 1, 124, 0.3655484661864578
0, 1, 166, 0.12498981898143796
0, 1, 159, -0.03753128915065304
0, 1, 298, 0.9010498760704464
0, 1, 3, 0.05709668359894132
0, 1, 226, 0.11992129736135582
0, 1, 34, -0.403401774146831
0, 1, 18, 0.31378917836904757
0, 1, 156, -0.05523320038991206
0, 1, 33, 0.7768762325017676
0, 1, 72, 0.4249596026607867
0, 1, 112, 0.17672700754423518
0, 1, 287, 0.006914526721436927
0, 1, 142, -0.018631787361620127
0, 1, 118, 0.06941316252233623
0, 1, 258, 0.7775753885834858
0, 1, 70, 0.24564113132095314
0, 1, 237, 0.07297063113700143
0, 1, 160, 0.03823735684598694
0, 1, 248, -0.18161755717549402
0, 1, 80, 0.6790072629328396
0, 1, 29, -0.40763918198680166
0, 1, 1, -0.020114865052406908
0, 1, 232, -1
0, 1, 200, 0.0016138761772271012
0, 1, 97, 0.3052761443435533
0, 1, 273, 0.11715572919433057
0, 1, 137, 0.7303634878473233
0, 1, 96, 0.005931093236705555
0, 1, 253, 0.12800123812987665
0, 1, 214, 0.6193613403671695
